id|text|author|statement_date|registration_date|main_article_title|main_article_text|main_article_url|topic_id|sub_topics|fact_checker_accuracy|publication_date
73|"Κ. Μητσοτάκης για αναφορές περί επαναπροωθήσεων περισσότερων των 1000 προσφύγων, στο Αιγαίο : '"Δεν συνέβη'" "|Κυριάκος Μητσοτάκης, Πρωθυπουργός|2020-08-18 23:00:00|2022-05-19 17:28:00|"Tweet Christiane Amanpour: The New York Times reports that the Greek government has secretly expelled over 1,000 refugees, abandoning them at sea. Greek PM @kmitsotakis says “it has not” happened: “We’ve been the victims of a significant misinformation campaign.”
"|"«Όχι, δεν συνέβη. Η Ελλάδα έχει κάθε δικαίωμα να υπερασπίζεται τα σύνορά της. Έχουμε σκληρή αλλά δίκαιη συνοριακή πολιτική. Αυτού του είδους οι ισχυρισμοί συνιστούν προσβολή για το λιμενικό μας. Το ελληνικό λιμενικό έχει διασώσει κυριολεκτικά δεκάδες χιλιάδες πρόσφυγες και μετανάστες στη θάλασσα. Και τα νησιά μας πάντα παρείχαν καταφύγιο σ’ αυτούς που είχαν ανάγκη. Αλλά να θυμίσω ότι στις αρχές Μαρτίου η Τουρκία προσπάθησε να χρησιμοποιήσει ως όπλο το μεταναστευτικό. Απείλησε την Ευρώπη, απείλησε την Ελλάδα, να στείλει δεκάδες χιλιάδες απελπισμένους να περάσουν τα σύνορα μας.
Τότε είπαμε, αυτό δεν θα συμβεί, υπερασπιστήκαμε τα σύνορά μας. Υπήρξαν παρόμοιες αναφορές, όλες αυτές οι αναφορές είναι από την ίδια πηγή, προέρχονταν από την Τουρκία. Εγώ θα έλεγα, κάποιοι από τους ρεπόρτερ που κάνουν τέτοια ερευνητική δημοσιογραφία θα πρέπει να είναι πιο προσεκτικοί όσον αφορά τον έλεγχο των πηγών τους. Πάντα επαγρυπνούμε.
Είναι παράξενο που κατηγορείται η Ελλάδα, όταν ξέρουμε ακριβώς τι συμβαίνει τους τελευταίους μήνες και πώς η Τουρκία εργαλειοποίησε τους μετανάστες, απελπισμένους ανθρώπους.
Είμαστε θύματα μιας σημαντικής εκστρατείας παραπληροφόρησης. Όμως λέω και πάλι ότι αν υπάρξει οποιοδήποτε επεισόδιο, θα είμαι ο πρώτος που θα το εξετάσω. Η Ελλάδα σέβεται το κράτος δικαίου, έχουμε χορηγήσει άσυλο σε δεκάδες χιλιάδες ανθρώπους που πολλοί από αυτούς θα ενσωματωθούν στην ελληνική κοινωνία», ανέφερε μεταξύ άλλων ο πρωθυπουργός στο CNN.
"|https://twitter.com/camanpour/status/1296150232976195585?s=20|1|{Επαναπροωθήσεις}|2|2020-08-18 23:00:00
68|Μηταράκης : Δύσκολο να γνωρίζουμε πόσοι πρόσφυγες βρίσκονται στη χώρα μας με απορριπτικές αποφάσεις|in.gr|2020-11-14 00:00:00|2022-05-15 08:15:00|Μηταράκης : Δύσκολο να γνωρίζουμε πόσοι πρόσφυγες βρίσκονται στη χώρα μας με απορριπτικές αποφάσεις|Είναι δύσκολο κάποιος να δώσει εκτίμηση πόσοι μπορούν να βρίσκονται στη χώρα μας με απορριπτικές αποφάσεις, οι οποίοι μπορούν να βρεθούν μόνο με αστυνομικούς ελέγχους ανά περιοχές ή σε μπλόκα που τους βρίσκει η αστυνομία» εξήγησε.|https://www.in.gr/2020/11/14/greece/mitarakis-dyskolo-na-gnorizoume-posoi-prosfyges-vriskontai-sti-xora-mas-aporriptikes-apofaseis/|1|{Διελεύσεις,Παραμονή}|4|2020-11-14 00:00:00
65|Λιβανέζοι αναζητούν καλύτερη τύχη σε Κύπρο και Ελλάδα|dw.com|2020-10-26 00:00:00|2022-04-18 17:52:00|Λιβανέζοι αναζητούν καλύτερη τύχη σε Κύπρο και Ελλάδα|Ολοένα περισσότερα πτώματα εντοπίζονται τελευταία στις ακτές του Λιβάνου. Πρόκειται για Λιβανέζους μετανάστες, οι οποίοι προσπάθησαν με τη βοήθεια διακινητών να φθάσουν στην Κύπρο και την Ελλάδα.|https://www.dw.com/el/%CE%BB%CE%B9%CE%B2%CE%B1%CE%BD%CE%AD%CE%B6%CE%BF%CE%B9-%CE%B1%CE%BD%CE%B1%CE%B6%CE%B7%CF%84%CE%BF%CF%8D%CE%BD-%CE%BA%CE%B1%CE%BB%CF%8D%CF%84%CE%B5%CF%81%CE%B7-%CF%84%CF%8D%CF%87%CE%B7-%CF%83%CE%B5-%CE%BA%CF%8D%CF%80%CF%81%CE%BF-%CE%BA%CE%B1%CE%B9-%CE%B5%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1/a-55397069?maca=gri-rss-gre-all-1483-rdf|1|{Διελεύσεις,Παραμονή}|4|2020-10-26 00:00:00
144|«Υπάρχει μεγάλη επιδημία, πάνω 12.000 καταγεγραμμένα κρούσματα ιλαράς σε λίγες μέρες [στην Ινδία], γιατί με την καταστροφή που είχαν με τον κορονοϊό δεν έκαναν τους σωστούς εμβολιασμούς και τα μωρά που γεννήθηκαν πέρυσι μείναν ανεμβολίαστα, νοσούν και πεθαίνουν φέτος»|Γιώργος Παυλάκης|2023-01-01 22:51:00|2023-02-20 22:57:00|Ανησυχία για νέο υπερμεταδοτικό στέλεχος του κορονοϊού από τη Βόρεια Αμερική: Τι ανέφερε ο καθηγητής Παυλάκης|"Συναγερμό για νέο υπερμεταδοτικό στέλεχος του κορονοϊού με προέλευση από τη Βόρεια Αμερική, σήμανε ο γιατρός – ερευνητής Γιώργος Παυλάκης, ο οποίος ανέφερε πως πρόκειται για υποστέλεχος της μετάλλαξης Όμικρον. Πρέπει να καταλάβουμε ότι ο κορονοϊός και οι άλλες αναπνευστικές λοιμώξεις δημιουργούν τεράστια προβλήματα που δεν είναι μόνο από τον κορονοϊό, αλλά είναι και όλα τα συμπαρομαρτούντα» είπε ακόμα.
 "|https://www.ethnos.gr/health/article/240023/anhsyxiagianeoypermetadotikostelexostoykoronoioyapothboreiaamerikhtianefereokathhghthspaylakhs|1006|{Ιλαρά}|2|2023-01-01 22:51:00
49|Θετικός στον κορωνοϊό διαγνώστηκε ένας από τους 55 πρόσφυγες και μετανάστες που έφθασαν χθες στη παραλία των Μυστεγνών της ανατολικής Λέσβου.|Eleftherostypos|2020-08-12 23:00:00|2022-06-07 22:35:00|Μυτιλήνη: Θετικός στον κορωνοϊό ένας από τους 55 πρόσφυγες που έφθασαν χθες στο νησί|Θετικός στον κορωνοϊό διαγνώστηκε ένας από τους 55 πρόσφυγες και μετανάστες που έφθασαν χθες στη παραλία των Μυστεγνών της ανατολικής Λέσβου. Στο σύνολό τους, οι νεοαφιχθέντες έχουν τεθεί σε απομόνωση στη δομή καραντίνας του Καρά Τεπέ, ενώ από τον ΕΟΔΥ ελήφθησαν δείγματα από όλους.|https://eleftherostypos.gr/ellada/614212-mytilini-thetikos-ston-koronoio-enas-apo-toys-55-prosfyges-efthasan-xthes-sto-nisi/#/?playlistId=0&videoId=0|1|{Πανδημία}|3|2020-08-12 23:00:00
125|"'"Ακούω ότι είναι νεκροί (πρόσφυγες/μετανάστες); Πού είναι; Υπάρχει έγκλημα χωρίς πτώμα;'""|Σοφία Βούλτεψη, υφυπουργός Μετανάστευσης και Ασύλου|2022-06-09 04:51:00|2022-06-11 20:53:00|"'"Σήμερα'" 09/06/2022"|"'"Κάποτε πρέπει να μας πουν και στο εσωτερικό και στο εξωτερικό εάν πρέπει να φυλάμε τα σύνορα'"."|https://www.skaitv.gr/episode/enimerosi/simera/2022-06-09-06|1|{Επαναπροωθήσεις}|1|2022-06-09 04:51:00
74|Λέσβος: Σκηνές, πορείες και κορωνοϊός στο Καρά Τεπέ – Πάνω από 300 μετανάστες εγκαταστάθηκαν στον νέο καταυλισμό|Ελεύθερος Τύπος |2020-09-13 23:00:00|2022-05-19 18:07:00|Λέσβος: Σκηνές, πορείες και κορωνοϊός στο Καρά Τεπέ – Πάνω από 300 μετανάστες εγκαταστάθηκαν στον νέο καταυλισμό|"Εντείνονται τις τελευταίες ώρες οι προσπάθειες των αρμόδιων αρχών ώστε οι πρόσφυγες και οι μετανάστες που έμειναν άστεγοι μετά την καταστροφή του ΚΥΤ στη Μόρια να εγκατασταθούν όσο πιο σύντομα γίνεται στον νέο καταυλισμό διαμονής στο πεδίο Βολής του Καρά Τεπέ.
Περισσότεροι από 300, κυρίως οικογένειες και ευάλωτες ομάδες που αναγκάστηκαν να κοιμηθούν στο δρόμο, σε εκκλησίες και νεκροταφεία, ήδη έχουν εγκατασταθεί σε σκηνές, οι οποίες προβλέπεται να φτάσουν τις 3.000 και έχουν οριοθετηθεί με βάση την εθνικότητα.
Σύμφωνα με το υπουργείο Μετανάστευσης και Ασύλου, έχει ολοκληρωθεί η διαμόρφωση χώρων διοίκησης στην είσοδο του νέου κέντρου, καθώς και για τη διενέργεια ελέγχων για COVID-19, αλλά και ειδικού χώρου υγειονομικής απομόνωσης των κρουσμάτων.
Για την είσοδο στο κέντρο προβλέπεται απαρεγκλίτως η πλήρης καταγραφή των προσωπικών στοιχείων των προσφύγων και των μεταναστών, καθώς και η διενέργεια του σχετικού ελέγχου για τον νέο κορονοϊό. Πάντως, όπως έγινε γνωστό, για την ώρα έχουν ανιχνευθεί επτά άτομα θετικά στον ιό, τα οποία άμεσα τέθηκαν σε υγειονομική απομόνωση σε ειδικό χώρο. Δύο από αυτούς, αναφέρουν πληροφορίες, ανήκουν στους 35 που είχαν βρεθεί θετικοί κατά τον υγειονομικό έλεγχο που υπήρξε πριν από το κάψιμο του ΚΥΤ της Μόριας.
Θετικό στον κορονοϊό διαγνώστηκε και ένα βρέφος μόλις 20 ημερών με καταγωγή από το Αφγανιστάν στη Μόρια, το οποίο και μεταφέρθηκε εσπευσμένα στην Αθήνα, καθώς αντιμετωπίζει αναπνευστικά προβλήματα, όπως και η μητέρα του.
Οπως αναφέρει το υπουργείο Μετανάστευσης και Ασύλου, η επανέναρξη της διαδικασίας καταγραφής και εισόδου έλαβε χώρα χθες από τις πρώτες πρωινές ώρες, καθώς το κέντρο για λόγους ασφαλείας θα παραμένει κλειστό καθ’ όλη τη διάρκεια της νύχτας.Οσον αφορά στην τροφοδοσία και στην παροχή πόσιμου νερού, πραγματοποιείται χωρίς προβλήματα.
Ομως, το κλίμα στο νησί της Λέσβου παραμένει εκρηκτικό, μια που πολλοί είναι οι πρόσφυγες και οι μετανάστες που δεν δέχονται να μεταφερθούν στη νέα δομή και ζητούν να φύγουν από το νησί. Μάλιστα, χθες πραγματοποίησαν νέα πορεία διαμαρτυρίας έξω από τη δομή στο Καρά Τεπέ, διαμαρτυρόμενοι για τις συνθήκες κάτω από τις οποίες ζουν."|https://eleftherostypos.gr/ellada/627004-lesbos-skines-poreies-kai-koronoios-sto-kara-tepe-pano-apo-300-metanastes-egkatastathikan-ston-neo-kataylismo/|1|{Νησιά,Διαμονή,Διαμαρτυρίες,Πανδημία}|2|2020-09-13 23:00:00
76|Σταθεροποίηση του χαμηλού ρυθμού αφίξεων ( -89% μείωση στις αφίξεις στα νησιά τον Φεβρουάριο του 2021 σε σχέση με τον Φεβρουάριο του 2020)|Νότης Μηταράκης, υπουργός Μετανάστευσης και Ασύλου|2021-03-18 00:00:00|2022-03-09 09:53:00|"Ν. Μηταράκης: “Η σταθεροποίηση του χαμηλού ρυθμού αφίξεων ενισχύει την αποσυμφόρηση των νησιών αλλά και τη διαπραγματευτική θέση της Ελλάδας στις συζητήσεις για το νέο ευρωπαϊκό σύμφωνο Μετανάστευσης και Ασύλου”
"|Η σταθεροποίηση του χαμηλού ρυθμού αφίξεων ( -89% μείωση στις αφίξεις στα νησιά τον Φεβρουάριο του 2021 σε σχέση με τον Φεβρουάριο του 2020) ενισχύει την ολοένα και μεγαλύτερη αποσυμφόρηση των νησιών, αλλά και των δομών της ενδοχώρας.|https://migration.gov.gr/n-mitarakis-i-statheropoiisi-toy-chamiloy-rythmoy-afixeon-enischyei-tin-aposymforisi-ton-nision-alla-kai-ti-diapragmateytiki-thesi-tis-elladas-stis-syzitiseis-gia-to-neo-eyropaiko-symfono-m/|1|{Νησιά,μείωση,αφίξεις,Φεβρουάριος,2021}|3|2021-03-18 00:00:00
78|...ο Tούρκος Υπουργός Εσωτερικών Soylu, ... Συκοφαντούσε την Ελλάδα με fake news, ... Σήμερα με μήνυμα και βίντεο στο twitter “κατήγγειλε” ότι το ΛΣ έδειρε 7 πρόσφυγες-μετανάστες, τους αφαίρεσε τα προσωπικά τους είδη και τους πέταξε στη θάλασσα δεμένους με πλαστικές χειροπέδες.|Ιστοσελίδα Militaire |2021-03-19 00:00:00|2022-05-24 11:55:00|Μπακογιάννης-Ιμάμογλου “παίζουν” συμφιλίωση στην Πόλη και ο Σοϊλού συκοφαντεί την Ελλάδα.|"Την ίδια ώρα που Μπακογιάννης και Ιμάμογλου συνοδευόμενοι από τηλεοπτικές κάμερες που έστειλαν το απαραίτητο μήνυμα “συμφιλίωσης” βρίσκονταν στο Πατριαρχείο, ο Tούρκος Υπουργός Εσωτερικών Soylu, έκανε αυτό που ξέρει καλά. Συκοφαντούσε την Ελλάδα με fake news, όπως έκανε και ένα χρόνο πριν κατά τη διάρκεια των γεγονότων στον Έβρο.
Σήμερα με μήνυμα και βίντεο στο twitter “κατήγγειλε” ότι το ΛΣ έδειρε 7 πρόσφυγες-μετανάστες, τους αφαίρεσε τα προσωπικά τους είδη και τους πέταξε στη θάλασσα δεμένους με πλαστικές χειροπέδες. Συνεχίζοντας το κρεσέντο της προπαγάνδας, αναφέρει ότι η τουρκική Ακτοφυλακή διέσωσε 2 και ανέσυρε 1 σορό, ενώ συνεχίζει τις έρευνες. Θα του απαντήσει κάποιος;"|https://www.militaire.gr/mpakogiannis-imamogloy-quot-paizoyn-quot-symfiliosi-stin-poli-kai-o-soiloy-sykofantei-tin-ellada/|1|{Επαναπροωθήσεις,Σοϊλού,Λιμενικό}|0|2021-03-19 00:00:00
145|«Ο κόσμος δεν ήταν ποτέ σε καλύτερη θέση για να βάλει τέλος στην πανδημία της COVID-19, δήλωσε ο επικεφαλής του ΠΟΥ - Οι θάνατοι από κορωνοϊό την περασμένη εβδομάδα ήταν οι λιγότεροι από τον Μάρτιο του 2020»|Newsroom Καθημερινή|2022-09-14 14:26:00|2023-02-22 22:08:00|ΠΟΥ: Ορατό το τέλος της πανδημίας COVID-19|Ο κόσμος δεν ήταν ποτέ σε καλύτερη θέση για να βάλει τέλος στην πανδημία της COVID-19, δήλωσε ο επικεφαλής του ΠΟΥ - Οι θάνατοι από κορωνοϊό την περασμένη εβδομάδα ήταν οι λιγότεροι από τον Μάρτιο του 2020|https://www.kathimerini.gr/world/562043608/poy-orato-to-telos-tis-pandimias-covid-19/|1006|"{'"Θνησιμότητα '"}"|2|2022-09-14 14:26:00
80|«Μετά το Φεβρουάριο και το Μάρτιο του 2020, όταν δεκάδες χιλιάδες μετανάστες σπρώχθηκαν στα ελληνικά σύνορα από την Τουρκία για να ασκήσουν πίεση στην ΕΕ, η Τουρκία δεν είναι σε θέση να μας υπαγορεύσει ή να μας δώσει μαθήματα|Νίκος Δένδιας, Υπουργός Εξωτερικών|2021-04-21 23:00:00|2022-05-25 09:53:00|Δένδιας: Η Τουρκία να αποδεχθεί και να συμμορφωθεί με το Διεθνές Δίκαιο|Όσον αφορά το μεταναστευτικό και τις κατηγορίες της Τουρκίας εναντίον της Ελλάδας, ο κ. Δένδια υπογράμμισε πως όλοι θυμούνται τις εικόνες στον Έβρο την περασμένη χρονιά. «Μετά το Φεβρουάριο και το Μάρτιο του 2020, όταν δεκάδες χιλιάδες μετανάστες σπρώχθηκαν στα ελληνικά σύνορα από την Τουρκία για να ασκήσουν πίεση στην ΕΕ, η Τουρκία δεν είναι σε θέση να μας υπαγορεύσει ή να μας δώσει μαθήματα για την προστασία των ανθρωπίνων δικαιωμάτων». Πρόσθεσε ακόμη πως πολλά πράγματα μπορούν να γίνουν από πλευράς Ευρωπαϊκής Ένωσης και κυρίως «η αναγνώριση ότι η μετανάστευση είναι πανευρωπαϊκό πρόβλημα και χρειάζεται πανευρωπαϊκές απαντήσεις».|https://www.protothema.gr/politics/article/1117456/dendias-i-tourkia-na-apodehthei-kai-na-summorfothei-me-to-diethnes-dikaio/|1|"{'"Νίκος Δένδιας'",Τουρκία}"|4|2021-04-21 23:00:00
146|«Τα δεδομένα τα οποία έχει στη διάθεσή του ο Παγκόσμιος Οργανισμός Υγείας (ΠΟΥ) κάνουν λόγο για 6,5 εκατομμύρια θανάτους μέχρι σήμερα»|Newsroom Πρώτο Θέμα|2022-12-30 09:34:00|2023-02-22 23:18:00|Κορωνοϊός - ΠΟΥ: 6,5 εκατομμύρια θάνατοι μέχρι σήμερα παγκοσμίως - Τι δείχνουν τα δεδομένα, τρία χρόνια μετά...|Εκτίμηση πως ο αριθμός των θανάτων στην πραγματικότητα «βρίσκεται μεταξύ των 18 και των 20 εκατομμυρίων» κι ακόμα κι αυτοί οι αριθμοί «πιθανόν είναι υποτιμημένοι»|https://www.protothema.gr/koronoios-live/article/1323730/koronoios-pou/|1006|{}|4|2022-12-30 09:34:00
82|«Απόφαση της κυβέρνησης είναι να μην αυξηθεί και να μην αναβαθμιστεί η χωρητικότητα στο ΚΥΤ (σ.σ. Φυλακίου) στον Έβρο, κατόπιν εκτενούς διαβούλευσης με την τοπική κοινωνία και τα συναρμόδια υπουργεία»|Αριστοτελία Πελώνη, Κυβερνητική Εκπρόσωπος|2021-03-02 00:00:00|2022-05-25 12:36:00|Μόνο 20 θέσεις επιπλέον στο ΚΥΤ Έβρου|«Περικοπές» στα σχέδια του υπουργείου Μεταναστευτικής Πολιτικής και Ασύλου για την αύξηση της χωρητικότητας της δομής υποδοχής και κράτησης μεταναστών του φυλακίου Εβρου έφερε η παρέμβαση του Μεγάρου Μαξίμου. Οπως ανακοίνωσε χθες η νέα κυβερνητική εκπρόσωπος Αριστοτελία Πελώνη, «απόφαση της κυβέρνησης είναι να μην αυξηθεί και να μην αναβαθμιστεί η χωρητικότητα του ΚΥΤ (σ.σ. κέντρο υποδοχής και ταυτοποίησης) στον Εβρο, κατόπιν εκτενούς διαβούλευσης με την τοπική κοινωνία και φυσικά με τα συναρμόδια υπουργεία». Το υπουργείο Μεταναστευτικής Πολιτικής και Ασύλου μέσω άτυπης ενημέρωσης διευκρινίζει, πάντως, ότι η χωρητικότητα του ΚΥΤ στον Εβρο δεν θα αυξηθεί παρά μόνον κατά 20 θέσεις «για λόγους καραντίνας», οπότε, από 330 άτομα που χωράει σήμερα, θα μπορεί να φιλοξενήσει 350. Την ίδια στιγμή, ωστόσο, προβλέπεται να αυξηθεί η χωρητικότητα του ΠΡΟΚΕΚΑ (προαναχωρησιακό κέντρο κράτησης) στον Εβρο, από 370 άτομα που είναι σήμερα, σε 610 άτομα. Προβλέπεται, σημειώνει, αύξηση χωρητικότητας στο ΠΡΟΚΕΚΑ κατά 240 θέσεις, «πλήρως κλειστού τύπου, για την κράτηση παράτυπων μεταναστών, ώστε να μην κρατούνται στα τμήματα συνοριακής φύλαξης του νομού», καθώς και αναβάθμιση των εγκαταστάσεων.|https://www.kathimerini.gr/society/561281248/mono-20-theseis-epipleon-sto-kyt-evroy/|1|{Έβρος,ΚΥΤ,Μεταναστευτικό}|1|2021-03-02 00:00:00
84|«Θεριεύει» η εγκληματικότητα στο δεύτερο lockdown|Ελεύθερος Τύπος|2020-12-14 00:00:00|2022-05-25 16:54:00|«Θεριεύει» η εγκληματικότητα στο δεύτερο lockdown – Τα αποκαλυπτικά στοιχεία|«Δεκατέσσερις απάτες την ημέρα καταγράφηκαν κατά μέσο όρο σε όλη την Ελλάδα, εκ των οποίων οι μισές στην Αττική, τις πρώτες 30 ημέρες της δεύτερης καραντίνας».|https://eleftherostypos.gr/ellada/675504-therieyei-i-egklimatikotita-sto-deytero-lockdown-ta-apokalyptika-stoixeia/|2|{Απάτες}|1|2020-12-14 00:00:00
85|Ο επικεφαλής της Ιντερπόλ Γιούργκεν Στοκ προειδοποίησε σήμερα ότι αναμένει “δραματική” αύξηση της εγκληματικότητας κατά την διανομή των εμβολίων κατά του κορονοϊού|Newsit|2020-12-21 00:00:00|2022-05-25 17:13:00|Ιντερπόλ: Θα αυξηθεί πολύ η εγκληματικότητα όσο διανέμονται τα εμβόλια|Ο επικεφαλής της Ιντερπόλ Γιούργκεν Στοκ προειδοποίησε σήμερα ότι αναμένει “δραματική” αύξηση της εγκληματικότητας κατά την διανομή των εμβολίων κατά του κορονοϊού, που ήδη έχει ξεκινήσει σε κάποιες χώρες. “Με την διανομή των εμβολίων, η εγκληματικότητα θα αυξηθεί με δραματικό τρόπο”, σημείωσε ο Γιούργκεν Στοκ σε δηλώσεις που έκανε στο γερμανικό περιοδικό Wirtschaftswoche. Θα δούμε κλοπές, διαρρήξεις σε αποθήκες και επιθέσεις κατά τη μεταφορά των εμβολίων”, πρόσθεσε, ενώ σήμερα αναμένεται η γνωμοδότηση των ευρωπαϊκών ρυθμιστικών αρχών για την έγκριση της κυκλοφορίας στην αγορά ενός πρώτου εμβολίου.|https://www.newsit.gr/kosmos/interpol-tha-ayksithei-poly-i-egklimatikotita-oso-dianemontai-ta-emvolia/3186170/|1|{Εμβολιασμός}|4|2020-12-21 00:00:00
147|Είδαμε τη χώρα μας να γίνεται η χειρότερη σε όλο το Δυτικό κόσμο σε απώλειες αναλογικά με το πληθυσμό της από την πανδημία|Αλέξης Τσίπρας, Πρόεδρος ΣΥΡΙΖΑ-ΠΣ|2023-02-01 19:00:00|2023-02-25 21:23:00|Αλ. Τσίπρας: Όλα όσα θα κάνουμε από τις πρώτες ημέρες της διακυβέρνησής μας|""|https://www.naftemporiki.gr/politics/1434264/al-tsipras-ola-osa-tha-kanoyme-apo-tis-protes-imeres-tis-diakyvernisis-mas/|1006|{}|2|2023-02-24 22:00:00
148|Τον Ιανουάριο (του 2023) θα τεθεί σε δημόσια διαβούλευση ο Νέος Κώδικας Μετανάστευσης|Νότης Μηταράκης, υπουργός Μετανάστευσης και Ασύλου|2022-12-15 11:00:00|2023-02-26 01:39:00|Η πολιτική δειλία και οι μικροκομματικοί υπολογισμοί του Υπουργείου Μετανάστευσης και Ασύλου βλάπτουν σοβαρά τη χώρα|""|https://govnews.gr/politiki/39115/%cf%80%ce%b1%cf%83%ce%bf%ce%ba-%ce%ba%ce%b9%ce%bd%ce%b1%ce%bb-%ce%b7-%cf%80%ce%bf%ce%bb%ce%b9%cf%84%ce%b9%ce%ba%ce%ae-%ce%b4%ce%b5%ce%b9%ce%bb%ce%af%ce%b1-%ce%ba%ce%b1%ce%b9-%ce%bf%ce%b9-%ce%bc/|1|{}|1|2022-12-14 22:00:00
92|Μείωση της εγκληματικότητας το πρώτο πεντάμηνο του 2021 συγκριτικά με το αντίστοιχο του 2019 και του 2020|Δημήτρης Πώποτας, Άρια Καλύβα|2021-06-01 23:00:00|2022-03-15 10:34:00|ΕΛ.ΑΣ: Μείωση της εγκληματικότητας το πρώτο πεντάμηνο του 2021 συγκριτικά με το αντίστοιχο του 2019 και του 2020|Την ώρα που στην επικαιρότητα κυριαρχεί το αιματηρό ξεκαθάρισμα λογαριασμών της greek mafia, τα επίσημα στοιχεία της ΕΛ.ΑΣ δείχνουν μείωση της εγκληματικότητας το 1ο πεντάμηνο του 2021 συγκριτικά με το αντίστοιχο των δυο προηγούμενων ετών (2019-2020). Ειδικότερα σε ο,τι έχει να κάνει με ανθρωποκτονίες απο τον Ιανουάριο μέχρι τον Μάιο του 2020 σημειώθηκαν 33 ενώ το 2021 30. Στο ενώ πεδίο των ληστειών, το ιδιο χρονικό διάστημα το 2019 κατεγράφησαν 1.975, το 2020, 1.140 ενω το 2021 845. Στις διαρρήξεις: 2019: 33.000, το 2020: 24.752 και το 2021: 20.319. Τέλος αναφορικά με τις κλοπές Ι.Χ, απο τον Ιανουάριο έως τον Μάιο του 2019 σημειώθηκαν 7.417, το 2020: 6.287 και το 2021 το αντίστοιχο νούμερο ανέρχεται σε 5.349. Βέβαια, αυτή είναι η πρώτη εικόνα που αναλύουν οι αξιωματικοί της ΕΛ.ΑΣ, σε μια προσπάθεια να ερμηνεύσουν τα νέα δεδομένα που δημιουργούνται στη μετα - Covid 19 εποχή για να μετασχηματίσουν τα πλανα αστυνόμευσης στην πάταξη της εγκληματικότητας.|https://www.protothema.gr/greece/article/1130065/elas-meiosi-tis-eglimatikotitas-to-proto-pedamino-tou-2021-sugritika-me-to-adistoiho-tou-2019-kai-tou-2020/|2|"{'"Βαριά εγκληματικότητα'",ΕΛ.ΑΣ.}"|4|2021-06-01 23:00:00
94|Η αστυνομία δεν έχει την παραμικρή αμφιβολία για τη μη εμπλοκή του Μπάμπη Αναγνωστόπουλου στη δολοφονία της 20χρονης Κάρολαϊν|Dailymedia newsroom|2021-06-06 23:00:00|2022-03-15 11:13:00|Δολοφονία στα Γλυκά Νερά. Το στοιχείο του δικαιώνει τον 32χρονο πιλότο|Σύμφωνα με τις τελευταίες πληροφορίες από το αστυνομικό ρεπορτάζ, η αστυνομία δεν έχει την παραμικρή αμφιβολία για τη μη εμπλοκή του Μπάμπη Αναγνωστόπουλου στη δολοφονία της 20χρονης Κάρολαϊν. Πολλά ακούστηκαν και πολλά περισσότερα γράφτηκαν στα social media περί εμπλοκής του 32χρονου πιλότου στην υπόθεση, ωστόσο όπως ακούστηκε στην εκπομπή «Αλήθειες με τη Ζήνα» δια στόματος του αστυνομικού συντάκτη Βάιου Σύρρου, η Αστυνομία έχει στρέψει τις έρευνες σε τελείως διαφορετική κατεύθυνση.|https://dailymedia.com.gr/news/14958/dolofonia-sta-glyka-nera-to-stoicheio-toy-dikaionei-ton-32chrono-piloto.html|2|{Ανθρωποκτονίες}|1|2021-06-06 23:00:00
96|Αύξηση στα περιστατικά την περίοδο της καραντίνας καταγράφει έκθεση της ΕΛ.ΑΣ. για τις βιαιοπραγίες και άλλες επιθέσεις μέσα στις οικογένειες|Βασίλης Λαμπρόπουλος|2021-06-24 23:00:00|2022-03-15 11:59:00|Ενδοοικογενειακή βία : Έκθεση-σοκ της ΕΛ.ΑΣ – Ποιοι συγγενείς χτυπούν, ποιοι τα θύματα|Στη διάρκεια της «καραντίνας», το 2020, σημειώθηκαν 192 περισσότερα περιστατικά ενδοοικογενειακής βίας απ’ ό,τι την προηγούμενη χρονιά. Τα περισσότερα από αυτά κατεγράφησαν το περυσινό καλοκαίρι, μετά την άρση των αρχικών περιοριστικών μέτρων, οπότε η αύξηση των βίαιων ενεργειών μέσα στις οικογένειες ήταν της τάξης του 24% σε σχέση με τους αντίστοιχους μήνες του 2019, όταν δεν είχε ενσκήψει ακόμη η επιδημία. Το 82,5% των δραστών ήταν άνδρες και το 73% των θυμάτων ήταν γυναίκες.|https://www.tovima.gr/2021/06/25/society/endooikogeneiaki-via-ekthesi-sok-tis-el-as-poioi-syggeneis-xtypoun-poioi-ta-thymata/|2|"{'"Ενδοοικογενειακή βία'"}"|4|2021-06-24 23:00:00
